palavra,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
não,0,0,0,0,0,0,0,0
surgia,0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
único,0,0,0,0,0,0,1,0
homem,0,0,0,0,0,0,0,0
feito,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Os,0,0,0,0,0,0,0,0
vencidos,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
varonilmente,0,0,0,0,0,0,0,0
ladeados,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
escoltas,0,0,0,0,0,0,0,1
",",0,0,0,0,0,0,0,0
eram,0,0,0,0,0,0,0,0
fragílimos,0,0,0,0,0,0,0,0
:,0,0,0,0,0,0,0,0
meia,0,0,0,0,0,0,0,0
dúzia,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
mulheres,0,0,0,0,0,0,0,0
tendo,0,0,0,0,0,0,0,0
ao,0,0,0,0,0,0,0,0
colo,0,0,0,0,0,0,0,0
crianças,0,0,0,0,0,0,0,0
engelhadas,0,0,0,0,0,0,0,0
como,0,0,0,0,0,0,0,0
fetos,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
seguidas,0,0,0,0,0,0,0,0
dos,0,0,0,0,0,0,0,0
filhos,0,0,0,0,0,0,0,0
maiores,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
seis,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
dez,0,0,0,0,0,0,0,0
anos,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Passavam,0,0,0,0,0,0,0,0
pelo,0,0,0,0,0,0,0,0
arraial,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
entre,0,0,0,0,0,1,0,0
compactas,0,0,0,0,0,0,0,0
alas,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
curiosos,0,0,0,0,0,0,0,0
em,0,0,0,0,0,0,0,0
que,0,0,0,0,0,0,0,0
se,0,0,0,0,0,0,0,0
apertavam,0,0,0,0,0,0,0,0
fardas,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
todas,0,0,0,0,0,0,0,0
as,0,0,0,0,0,0,0,0
armas,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
todas,0,0,0,0,0,0,0,0
as,0,0,0,0,0,0,0,0
patentes,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Um,0,0,0,0,0,0,0,0
espetáculo,0,0,0,0,0,0,0,0
triste,0,0,0,0,0,1,0,0
.,0,0,0,0,0,0,0,0
As,0,0,0,0,0,0,0,0
infelizes,1,0,1,0,0,1,0,0
",",0,0,0,0,0,0,0,0
em,0,0,0,0,0,0,0,0
andrajos,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
camisas,0,0,0,0,0,0,0,0
entre,0,0,0,0,0,1,0,0
cujas,0,0,0,0,0,0,0,0
tiras,0,0,0,0,0,0,0,0
esfiapadas,0,0,0,0,0,0,0,0
se,0,0,0,0,0,0,0,0
repastavam,0,0,0,0,0,0,0,0
olhares,0,0,0,0,0,0,0,0
insaciáveis,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
entraram,0,0,0,0,0,0,0,0
pelo,0,0,0,0,0,0,0,0
largo,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
mal,0,0,0,0,0,0,0,0
conduzindo,0,0,0,0,0,0,0,1
pelo,0,0,0,0,0,0,0,0
braço,0,0,0,0,0,0,0,0
os,0,0,0,0,0,0,0,0
filhos,0,0,0,0,0,0,0,0
pequeninos,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
arrastados,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Eram,0,0,0,0,0,0,0,0
como,0,0,0,0,0,0,0,0
animais,0,0,0,0,0,0,0,0
raros,0,0,0,0,0,0,0,0
num,0,0,0,0,0,0,0,0
divertimento,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
feira,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Em,0,0,0,0,0,0,0,0
volta,0,0,0,0,0,0,0,0
cruzavam-se,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
em,0,0,0,0,0,0,0,0
todos,0,0,0,0,0,1,0,0
os,0,0,0,0,0,0,0,0
tons,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
comentários,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
toda,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
sorte,0,1,0,0,1,0,1,0
",",0,0,0,0,0,0,0,0
num,0,0,0,0,0,0,0,0
burburinho,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
vozes,0,0,0,0,0,0,0,0
golpeadas,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
interjeições,0,0,0,0,0,0,0,0
vivíssimas,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
espanto,0,0,0,0,1,0,1,0
.,0,0,0,0,0,0,0,0
O,0,0,0,0,0,0,0,0
agrupamento,0,0,0,0,0,0,0,0
miserando,0,0,0,0,0,0,0,0
foi,0,0,0,0,0,0,0,0
por,0,0,0,0,0,0,0,0
algum,0,0,0,0,0,0,0,0
tempo,0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
derivativo,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
uma,0,0,0,0,0,0,0,0
variante,0,0,0,0,0,0,0,0
feliz,0,0,0,0,1,0,0,0
aligeirando,0,0,0,0,0,0,0,0
as,0,0,0,0,0,0,0,0
horas,0,0,0,0,0,0,0,0
enfadonhas,0,0,0,0,0,0,0,0
do,0,0,0,0,0,0,0,0
acampamento,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Mas,0,0,0,0,0,0,0,0
acirrou,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
curiosidade,0,1,0,0,0,0,1,0
geral,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
sem,0,0,0,0,0,0,0,0
abalar,0,0,0,0,0,0,0,0
os,0,0,0,0,0,0,0,0
corações,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Diante,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
uma,0,0,0,0,0,0,0,0
criança,0,0,0,0,0,0,0,0
Um,0,0,0,0,0,0,0,0
dos,0,0,0,0,0,0,0,0
pequenos,0,0,0,0,0,0,0,0
-,0,0,0,0,0,0,0,0
franzino,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
cambaleante,0,0,0,0,0,0,0,0
-,0,0,0,0,0,0,0,0
trazia,0,0,0,0,0,0,0,0
à,0,0,0,0,0,0,0,0
cabeça,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
ocultando-a,0,0,0,0,0,0,0,0
inteiramente,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
porque,0,0,0,0,0,0,0,0
descia,0,0,0,0,0,0,0,0
até,0,0,0,0,0,0,0,0
aos,0,0,0,0,0,0,0,0
ombros,0,0,0,0,0,0,0,1
",",0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
velho,0,0,0,0,0,1,0,0
quepe,0,0,0,0,0,0,0,0
reúno,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
apanhado,0,0,0,0,0,0,0,0
no,0,0,0,0,0,0,0,0
caminho,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
O,0,0,0,0,0,0,0,0
quepe,0,0,0,0,0,0,0,0
largo,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
grande,0,0,0,0,0,0,0,0
demais,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
oscilava,0,0,0,0,0,0,0,0
grotescamente,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
cada,0,0,0,0,0,0,0,0
passo,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
sobre,0,0,0,0,0,0,0,0
o,0,0,0,0,0,0,0,0
busto,0,0,0,0,0,0,0,0
esmirrado,0,0,0,0,0,0,0,0
que,0,0,0,0,0,0,0,0
ele,0,0,0,0,0,0,0,0
encobria,0,0,0,0,0,0,0,0
por,0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
terço,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
E,0,0,0,0,0,0,0,0
alguns,0,0,0,0,0,0,0,0
espectadores,0,0,0,0,0,0,0,0
tiveram,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
coragem,0,0,0,0,0,0,0,0
singular,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
rir,0,0,0,0,1,0,0,0
.,0,0,0,0,0,0,0,0
A,0,0,0,0,0,0,0,0
criança,0,0,0,0,0,0,0,0
alçou,0,0,0,0,0,0,0,0
o,0,0,0,0,0,0,0,0
rosto,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
procurando,0,1,0,0,0,0,0,0
vê-los,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Os,0,0,0,0,0,0,0,0
risos,0,0,0,0,1,0,1,0
extinguiram-se,0,0,0,0,0,0,0,0
:,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
boca,0,0,0,0,0,0,1,0
era,0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
chaga,0,0,0,0,0,0,0,0
aberta,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
lado,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
lado,0,0,0,0,0,0,0,0
por,0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
tiro,0,0,0,0,0,0,0,0
!,0,0,0,0,0,0,0,0
As,0,0,0,0,0,0,0,0
mulheres,0,0,0,0,0,0,0,0
eram,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
na,0,0,0,0,0,0,0,0
maioria,0,0,0,0,1,0,0,1
",",0,0,0,0,0,0,0,0
repugnantes,1,0,1,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Fisionomias,0,0,0,0,0,0,0,0
ríspidas,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
viragos,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
olhos,0,0,0,0,0,0,0,0
zanagas,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
maus,1,0,1,1,0,1,0,0
.,0,0,0,0,0,0,0,0
Destacava-se,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
porém,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
uma,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
A,0,0,0,0,0,0,0,0
miséria,1,0,1,1,0,1,0,0
escavara-lhe,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
face,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
sem,0,0,0,0,0,0,0,0
destruir,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
mocidade,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Uma,0,0,0,0,0,0,0,0
beleza,0,0,0,0,1,0,0,0
olímpica,0,0,0,0,0,0,0,0
ressurgia,0,0,0,0,0,0,0,0
na,0,0,0,0,0,0,0,0
moldura,0,0,0,0,0,0,0,0
firme,0,0,0,0,0,0,0,1
de,0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
perfil,0,0,0,0,0,0,0,0
judaico,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
perturbados,0,0,0,0,0,0,0,0
embora,0,0,0,0,0,0,0,0
os,0,0,0,0,0,0,0,0
traços,0,0,0,0,0,0,0,0
impecáveis,0,0,0,0,0,0,0,0
pela,0,0,0,0,0,0,0,0
angulosidade,0,0,0,0,0,0,0,0
dos,0,0,0,0,0,0,0,0
ossos,0,0,0,0,0,0,0,0
apontando,0,0,0,0,0,0,0,0
duramente,0,0,0,0,0,0,0,0
no,0,0,0,0,0,0,0,0
rosto,0,0,0,0,0,0,0,0
emagrecido,0,0,0,1,0,1,0,0
e,0,0,0,0,0,0,0,0
pálido,0,0,0,1,0,1,0,0
",",0,0,0,0,0,0,0,0
aclarado,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
olhos,0,0,0,0,0,0,0,0
grandes,0,1,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
negros,0,0,0,0,0,1,0,0
",",0,0,0,0,0,0,0,0
cheios,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
tristeza,0,0,0,1,0,1,0,0
soberana,0,0,0,0,0,0,0,1
e,0,0,0,0,0,0,0,0
profunda,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Esta,0,0,0,0,0,0,0,0
satisfez,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
ânsia,0,1,0,0,1,0,0,1
contando,0,0,0,0,0,0,0,0
uma,0,0,0,0,0,0,0,0
história,0,0,0,0,0,0,0,0
simples,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Uma,0,0,0,0,0,0,0,0
tragédia,0,0,0,1,0,1,0,0
em,0,0,0,0,0,0,0,0
meia,0,0,0,0,0,0,0,0
dúzia,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
palavras,1,0,0,0,0,0,0,1
.,0,0,0,0,0,0,0,0
Um,0,0,0,0,0,0,0,0
drama,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
bem,0,0,0,0,0,0,0,0
dizer,0,0,0,0,0,0,0,0
trivial,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
então,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
com,0,0,0,0,0,0,0,0
o,0,0,0,0,0,0,0,0
epílogo,0,0,0,0,0,0,0,0
invariável,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
uma,0,0,0,0,0,0,0,0
bala,0,0,0,0,0,0,0,0
ou,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
estilhaço,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
granada,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Postas,0,0,0,0,0,0,0,0
na,0,0,0,0,0,0,0,0
saleta,0,0,0,0,0,0,0,0
térrea,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
casebre,0,0,0,0,0,0,0,0
comprimido,0,0,0,0,0,0,0,1
",",0,0,0,0,0,0,0,0
junto,0,0,0,0,0,0,0,0
ao,0,0,0,0,0,0,0,0
largo,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
as,0,0,0,0,0,0,0,0
infelizes,1,0,1,0,0,1,0,0
",",0,0,0,0,0,0,0,0
rodeadas,0,0,0,0,0,0,0,0
pelos,0,0,0,0,0,0,0,0
grupos,0,0,0,0,0,0,0,0
insistentes,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
foram,0,0,0,0,0,0,0,0
vítimas,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
perguntas,0,0,0,0,0,0,0,0
intermináveis,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Estas,0,0,0,0,0,0,0,0
deslocaram-se,0,0,0,0,0,0,0,0
por,0,0,0,0,0,0,0,0
fim,0,0,0,0,0,0,0,0
às,0,0,0,0,0,0,0,0
crianças,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Procurava-se,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
sinceridade,0,0,0,0,0,0,0,0
na,0,0,0,0,0,0,0,0
ingenuidade,0,0,0,0,0,0,0,0
infantil,1,0,1,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Outra,0,0,0,0,0,0,0,0
criança,0,0,0,0,0,0,0,0
303,0,0,0,0,0,0,0,0
Uma,0,0,0,0,0,0,0,0
delas,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
porém,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
menor,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
nove,0,0,0,0,0,0,0,0
anos,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
figurinha,0,0,0,0,0,0,0,0
entroncada,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
atleta,0,0,0,0,0,0,0,0
em,0,0,0,0,0,0,0,0
embrião,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
face,0,0,0,0,0,0,0,0
acobreada,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
olhos,0,0,0,0,0,0,0,0
escuríssimos,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
vivos,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
surpreendeu-os,0,0,0,0,0,0,0,0
pelo,0,0,0,0,0,0,0,0
desgarre,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
ardileza,0,0,0,0,0,0,0,0
precoce,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Respondia,0,0,0,0,0,0,0,0
entre,0,0,0,0,0,1,0,0
baforadas,0,0,0,0,0,0,0,0
fartas,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
fumo,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
cigarro,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
que,0,0,0,0,0,0,0,0
sugava,0,0,0,0,0,0,0,0
com,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
bonomia,0,0,0,0,0,0,0,0
satisfeita,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
velho,0,0,0,0,0,1,0,0
viciado,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
E,0,0,0,0,0,0,0,0
as,0,0,0,0,0,0,0,0
informações,0,0,0,0,0,0,0,0
caíam,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
fio,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
quase,0,0,0,0,0,0,0,0
todas,0,0,0,0,0,0,0,0
falsas,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
denunciando,1,0,1,0,0,0,0,0
astúcias,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
tratante,0,0,0,0,0,0,0,0
consumado,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Os,0,0,0,0,0,0,0,0
inquiridores,0,0,0,0,0,0,0,0
registravam-nas,0,0,0,0,0,0,0,0
religiosamente,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Falava,0,0,0,0,0,0,0,0
uma,0,0,0,0,0,0,0,0
criança,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Num,0,0,0,0,0,0,0,0
dado,0,0,0,0,0,0,0,0
momento,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
porém,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
ao,0,0,0,0,0,0,0,0
entrar,0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
soldado,1,0,0,0,0,1,0,0
sobraçando,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
Comblain,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
criança,0,0,0,0,0,0,0,0
interrompeu,1,0,0,0,0,0,1,0
a,0,0,0,0,0,0,0,0
algaravia,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Observou,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
convicto,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
entre,0,0,0,0,0,1,0,0
o,0,0,0,0,0,0,0,0
espanto,0,0,0,0,1,0,1,0
geral,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
que,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
comblé,0,0,0,0,0,0,0,0
não,0,0,0,0,0,0,0,0
prestava,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Era,0,0,0,0,0,0,0,0
uma,0,0,0,0,0,0,0,0
arma,0,0,0,0,0,0,0,0
à,0,0,0,0,0,0,0,0
toa,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
xixilada,0,0,0,0,0,0,0,0
:,0,0,0,0,0,0,0,0
fazia,0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
zoadão,0,0,0,0,0,0,0,0
danado,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
mas,0,0,0,0,0,0,0,0
não,0,0,0,0,0,0,0,0
tinha,0,0,0,0,0,0,0,0
força,0,0,0,0,0,0,0,1
.,0,0,0,0,0,0,0,0
Tomou-a,0,0,0,0,0,0,0,0
:,0,0,0,0,0,0,0,0
manejou-a,0,0,0,0,0,0,0,0
com,0,0,0,0,0,0,0,0
perícia,0,0,0,0,0,0,0,1
de,0,0,0,0,0,0,0,0
soldado,1,0,0,0,0,1,0,0
pronto,0,1,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
confessou,0,0,0,0,0,0,0,1
",",0,0,0,0,0,0,0,0
ao,0,0,0,0,0,0,0,0
cabo,0,0,0,0,0,0,1,0
",",0,0,0,0,0,0,0,0
que,0,0,0,0,0,0,0,0
preferia,0,0,0,0,0,0,0,1
a,0,0,0,0,0,0,0,0
manulixe,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
clavinote,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
talento,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Deram-lhe,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
então,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
uma,0,0,0,0,0,0,0,0
mannlicher,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Desarticulou-lhe,0,0,0,0,0,0,0,0
agilmente,0,0,0,0,0,0,0,0
os,0,0,0,0,0,0,0,0
fechos,0,1,0,0,1,1,0,0
",",0,0,0,0,0,0,0,0
como,0,0,0,0,0,0,0,0
se,0,0,0,0,0,0,0,0
fosse,0,0,0,0,0,0,0,0
aquilo,0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
brinco,0,0,0,0,0,0,0,0
infantil,1,0,1,0,0,0,0,0
predileto,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Perguntaram-lhe,0,0,0,0,0,0,0,0
se,0,0,0,0,0,0,0,0
havia,0,0,0,0,0,0,0,0
atirado,0,0,0,0,0,0,0,0
com,0,0,0,0,0,0,0,0
ela,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
em,0,0,0,0,0,0,0,0
Canudos,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Teve,0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
sorriso,0,0,0,0,1,0,1,1
de,0,0,0,0,0,0,0,0
superioridade,0,0,0,0,0,0,0,0
adorável,0,0,0,0,1,0,0,1
:,0,0,0,0,0,0,0,0
E,0,0,0,0,0,0,0,0
por,0,0,0,0,0,0,0,0
que,0,0,0,0,0,0,0,0
não,0,0,0,0,0,0,0,0
!,0,0,0,0,0,0,0,0
Pois,0,0,0,0,0,0,0,0
se,0,0,0,0,0,0,0,0
havia,0,0,0,0,0,0,0,0
tribuzana,0,0,0,0,0,0,0,0
velha,0,0,0,0,0,1,0,0
!,0,0,0,0,0,0,0,0
...,0,0,0,0,0,0,0,0
Havera,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
levar,0,0,0,0,0,0,0,0
pancada,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
como,0,0,0,0,0,0,0,0
boi,0,0,0,0,0,0,0,0
acuado,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
ficar,0,0,0,0,0,0,0,0
quarando,0,0,0,0,0,0,0,0
à,0,0,0,0,0,0,0,0
toa,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
quando,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
cabrada,0,0,0,0,0,0,0,0
fechava,0,0,0,0,0,0,0,0
o,0,0,0,0,0,0,0,0
samba,0,0,0,0,0,0,0,0
desautorizando,0,0,0,0,0,0,0,0
as,0,0,0,0,0,0,0,0
praças,0,0,0,0,0,0,0,0
?,0,0,0,0,0,0,0,0
!,0,0,0,0,0,0,0,0
Aquela,0,0,0,0,0,0,0,0
criança,0,0,0,0,0,0,0,0
era,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
certo,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
aleijão,0,0,0,0,0,0,0,0
estupendo,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Mas,0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
ensinamento,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Repontava,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
bandido,1,0,1,1,0,0,0,0
feito,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
à,0,0,0,0,0,0,0,0
tona,0,0,0,0,0,0,0,0
da,0,0,0,0,0,0,0,0
luta,1,0,0,1,0,1,0,0
",",0,0,0,0,0,0,0,0
tendo,0,0,0,0,0,0,0,0
sobre,0,0,0,0,0,0,0,0
os,0,0,0,0,0,0,0,0
ombros,0,0,0,0,0,0,0,1
pequeninos,0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
legado,0,0,0,0,0,0,0,0
formidável,0,0,0,0,0,1,0,0
de,0,0,0,0,0,0,0,0
erros,0,0,0,0,0,1,0,0
.,0,0,0,0,0,0,0,0
Nove,0,0,0,0,0,0,0,0
anos,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
vida,0,0,0,0,0,0,0,0
em,0,0,0,0,0,0,0,0
que,0,0,0,0,0,0,0,0
se,0,0,0,0,0,0,0,0
adensavam,0,0,0,0,0,0,0,0
três,0,0,0,0,0,0,0,0
séculos,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
barbaria,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Decididamente,0,0,0,0,0,0,0,0
era,0,0,0,0,0,0,0,0
indispensável,0,0,0,0,0,0,0,0
que,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
campanha,1,0,0,1,0,0,0,0
de,0,0,0,0,0,0,0,0
Canudos,0,0,0,0,0,0,0,0
tivesse,0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
objetivo,0,1,0,0,0,0,0,1
superior,0,0,0,0,0,0,0,0
à,0,0,0,0,0,0,0,0
função,0,0,0,0,0,0,0,0
estúpida,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
bem,0,0,0,0,0,0,0,0
